ID,sentence,label
facebook_corpus_msr_2349545,whether u believe dont call jesus muslim muslim rewrite muhamnd tats,AG
facebook_corpus_msr_450893,pm nobody,AG
facebook_corpus_msr_327086,journey sitting others shoulderif bsnl stop cooperating jio zero,AG
facebook_corpus_msr_422335,good prices going gold crash ?,NAG
facebook_corpus_msr_1710291,prabhu s inefficiency reality cant hide it,AG
facebook_corpus_msr_327059,gates foundation watchlist hope govt stop scrutinizing funds india,NAG
facebook_corpus_msr_1521813,stupid people pork beef delicious hahaa issues people eat oh btw use arguing keralites continue eating beef pork whatever hell want basic human right here modi jis goo power,AG
facebook_corpus_msr_331430,suporter achievements years prime minister equally impressive helped found justice development ak,NAG
facebook_corpus_msr_53417,lets analyse na political parties unlike reds comrades bjp doesnt bizzare economic policy unlike congress dont sell country unlike rd front dont instability sir jee dont say bjp corruption free might corrupt leaders atleast top leaders corruption free u good ideas start polictical party ill first one vote u y,AG
facebook_corpus_msr_440776, switzerland provide realtime information investments post fm,NAG
facebook_corpus_msr_465687,siblings nxt generation enjoy fruitsdont selfish,AG
facebook_corpus_msr_451073,great step !!! ruined corrupt bankers !!!,AG
facebook_corpus_msr_415821,claridges savoy the two famous london hotels have gordon ramsay restaurants,NAG
facebook_corpus_msr_492093,simply bi cot man business men st became yoga guru help yoga preach politics use sell hi product mouth mouth marketing using old days thinking ad strategies based divide rule politics making medicines fmcg goods etc know pants sanayasi baba pure business men cleaver business men,AG
facebook_corpus_msr_451764,asked yami gautam launch bike refused trying get zeenat amanshe come sing ,AG
facebook_corpus_msr_427858,also maruti saw good correction today gone smartly see way make another new high,NAG
facebook_corpus_msr_300696,badcumunal govt ind take secularism step?,AG
facebook_corpus_msr_450226,demonetization good step bjp planned well,AG
facebook_corpus_msr_1723740,late night party! enjoying life woke start complaining!,AG
facebook_corpus_msr_1464698,widow,AG
facebook_corpus_msr_334489,targetting yrs old former soldier indian army sacrificed whole life spreading awareness liquor maharashtra last many years doing mr joker ?,AG
facebook_corpus_msr_482842, pm move play every single time? markets easily prone manipulation?,NAG
facebook_corpus_msr_373691,true indian ready listen consolation polish language political leaders time shed tears martyrs indian government pursue policy like israel shoot sight solution raise venomous hood india indian army,AG
facebook_corpus_msr_2045046,expressfrontpage first criminal prosecution filed mukesh ruia promoter listed shekhawati polyyarn ltd february ,NAG
facebook_corpus_msr_487587,accept next thursday good bulls ? two days nse close,NAG
facebook_corpus_msr_397717,pak known defend us think divides parts,AG
facebook_corpus_msr_2018663,girl pls get dog winking face tongue,AG
facebook_corpus_msr_1805296,ye sahi hai good one!,NAG
facebook_corpus_msr_1723575,provok creating religious riot fellow human know demon fact stay way,AG
facebook_corpus_msr_1521956,beef animals gods,NAG
facebook_corpus_msr_327955,r u knowing meaning freedom ??? begger vahabiii u shaming islam and kashmir,AG
facebook_corpus_msr_1521630,nahaz ali u ppl cry soon,AG
facebook_corpus_msr_429836,severance agreed paid rajiv bansal left rs cr actually paid rs cr infosys chairman,AG
facebook_corpus_msr_342641,kapil worst corrupt jokes cheap double standards!,AG
facebook_corpus_msr_1853675, million prime ?? ha ha ha what joke !! many g volte phones exist india ?? fekus disciple reliance heading dustbin,AG
facebook_corpus_msr_1723644,also bashed templesthen people conveniently ignoring part religiously colour argument ?!,AG
facebook_corpus_msr_1887257,get surprised train decipline human valuemake positive look country society definitly going impart others america system every citizen undergo two years compulsory military training way train personal available called short notice,AG
facebook_corpus_msr_380596,manmohan ji sant modi ji khambha ukhad rahe hai,AG
facebook_corpus_msr_2111328,vijaya rice price problem kerala rss,NAG
facebook_corpus_msr_2032192,yes right! fact we wellintentioned people country world many reasons believe governments lack clear insights right intentions adequate efficiency eradicate menace eating social fabric polarizing us hateful communities adequate quick effective punishment guilty harm innocent key were really serious winning crucial war terrorism associate terrorism blindly whosoever want ultimate loss chances uprooting crime humanityand efficiency always doubtful intention,AG
facebook_corpus_msr_1724270,gandhi killer ram nathu temple india big shame india,AG
facebook_corpus_msr_432659,th modiji leave india go f themselfl,AG
facebook_corpus_msr_1735830,politics happening since long time someone stop ,AG
facebook_corpus_msr_334453,isnt vip culture? picture depicts thousand words !!,AG
facebook_corpus_msr_415593,sir want buy berger idfc bank ntpc ambuja one preffer,NAG
facebook_corpus_msr_1804893,anna tumhari policy sab jaan gaye hein bas jo izzat thordi bahut ha bachaye rakhkho wo umr ho gayee tumhari aur abhi bhi desh ki sanskriti ki wajeh se bache ho warna har jegeh joote pardte,AG
facebook_corpus_msr_1976245,really indian express? please express indians perverse please express indians need voice strive,AG
facebook_corpus_msr_1987970,beautiful,NAG
facebook_corpus_msr_2202789,god created man man judges patriotism loyalty patriot loyal gods creation man made slave another man,NAG
facebook_corpus_msr_394750,ok baba g claim kill soon dont get even scratch claiming army,NAG
facebook_corpus_msr_1922858,let learn behave others,AG
facebook_corpus_msr_1600569,politics destroyed valley moreover people r also responsibleforce r puppet political system contry,AG
facebook_corpus_msr_472891,modi ji salute uu r bestlet bad people say bad things uu keep going modi jiignore stupid bad congress well people bcoz dey culprits u real man modi jimy vote always ubjp bhartiya janta party best janta partythumbs,NAG
facebook_corpus_msr_397771,local commanders level hotline contact established rawlakot poonch sector loc last night pakistan indian army authorities indian counterpart told cfv pakistan side mutilation indian soldiers bodies indian authorities told unnecessary media hype following allegations pakistan remains fully committed maint peace tranquillity along loc expect side hope prudence exercised steps taken may lead vitiating environment affect peace along loc routine dgmo level hotline also likely today,NAG
facebook_corpus_msr_1563606,brought hate me lucky make far ive made it karma get time hatefulness,AG
facebook_corpus_msr_367794,cansel article give possession kashmir indian army,AG
facebook_corpus_msr_1525384,definition legal licensed grocery shop colony legal? think not? u go rule shops would shut market target people particular community name law selling eating meet totally normal part food chain,AG
facebook_corpus_msr_1736963,whole media misleading people shame!,AG
facebook_corpus_msr_350509,enough time passed take action otherwise public go,NAG
facebook_corpus_msr_484396,reema coul please give view yes bank ???,NAG
facebook_corpus_msr_491745,well said boy gokhale political guru gandhi,NAG
facebook_corpus_msr_470325,brave man moditaking hits sideswe r lucky aleader like,NAG
facebook_corpus_msr_495437,soldiersno organization comes forward support soldierss family required mostits really shame those,NAG
facebook_corpus_msr_2032040,zulfikar hutmara first check many muslim voted muslim league elections,AG
facebook_corpus_msr_2032114,hindus? ever asked leave india? seem irrational generalising tendency bhakts generalise blaming hindus,AG
facebook_corpus_msr_1945578,fking idiot,AG
facebook_corpus_msr_421790,tv channels swaying towards pm modi bjp however channel except zee power expose truth hidden public zee goodwill rise watch out,NAG
facebook_corpus_msr_2032206,well done shoting dead isis workerbut also shot dead dhruv saxena bjp cells worker arrested red handed pakistans isi agent,AG
facebook_corpus_msr_431148,well done modiji many us wat discuss daily life family frnds abt issues making happen thank you good country go on,NAG
facebook_corpus_msr_2081713,love him one thing clear leftists aaptards want representatives speak every one else must keep pin drop silence,AG
